Timestamp,TwDate,TwLoc,TwUserName,TwUserID,TwID,TwContent,ContentLoc,urls,Event
2019-05-02 21:32:31.867740,2019-04-26 18:12:50,Tunisia,Selim_Halioui,15258915,1121839568934846464,"RT @Selim_: Dans la region de Monastir, @FT_DES dénombre 63 unités de délavage. Il faut 55 litres d’eau pour délaver un jeans. 70% de cette…",Monastir,[],0
2019-05-02 21:32:32.295696,2019-04-26 17:50:27,L'île aux enfants ,sameh_b,23568452,1121833936076857344,"RT @Selim_: Dans la region de Monastir, @FT_DES dénombre 63 unités de délavage. Il faut 55 litres d’eau pour délaver un jeans. 70% de cette…",Monastir,[],0
2019-05-02 21:32:32.725522,2019-04-26 17:34:48,Tunis,maiga_tonby,817919641200848901,1121829994827800577,"@aziz_kone3 Si je laisse l’eau je vais mourir",,[],0
2019-05-02 21:32:33.153408,2019-04-26 17:27:16,Tunisie,liliagaida,193629195,1121828099715411968,"RT @Selim_: Dans la region de Monastir, @FT_DES dénombre 63 unités de délavage. Il faut 55 litres d’eau pour délaver un jeans. 70% de cette…",Monastir,[],0
2019-05-02 21:32:33.577677,2019-04-26 17:17:40,tunis,medzepplin,701913507403603968,1121825686166151168,"RT @Selim_: Dans la region de Monastir, @FT_DES dénombre 63 unités de délavage. Il faut 55 litres d’eau pour délaver un jeans. 70% de cette…",Monastir,[],0
2019-05-02 21:32:34.017415,2019-04-26 16:19:23,,_M_Avocat,358408568,1121811017581891584,"RT @Selim_: @FT_DES a analysé l’eau de la baie : 12% d’oxygène quand la norme est de 85%.. https://t.co/DkSI1N0H8i",,['https://t.co/DkSI1N0H8i'],0
2019-05-02 21:32:34.441966,2019-04-26 16:19:18,,_M_Avocat,358408568,1121810996753043456,"RT @Selim_: Dans la region de Monastir, @FT_DES dénombre 63 unités de délavage. Il faut 55 litres d’eau pour délaver un jeans. 70% de cette…",Monastir,[],0
2019-05-02 21:32:34.873387,2019-04-26 15:39:48,,babinaaaa,107972772,1121801054314618880,"RT @Selim_: Dans la region de Monastir, @FT_DES dénombre 63 unités de délavage. Il faut 55 litres d’eau pour délaver un jeans. 70% de cette…",Monastir,[],0
2019-05-02 21:32:35.308275,2019-04-26 15:27:32,,Houeida,805797,1121797970393882628,"RT @Selim_: Dans la region de Monastir, @FT_DES dénombre 63 unités de délavage. Il faut 55 litres d’eau pour délaver un jeans. 70% de cette…",Monastir,[],0
2019-05-02 21:32:35.749945,2019-04-26 15:14:40,Tunisia,CasaImed1,1091241785140097024,1121794730675752960,"Un superbe #lotissement #viabilisé situé à #korba dans un quartier calme, entouré par des villas, alimenté par eau, électricité, Onass et gaz de ville https://t.co/OE57kPOstA",,['https://t.co/OE57kPOstA'],0
2019-05-02 21:32:36.179008,2019-04-26 15:01:42,,tarekbrahemyah1,1103754891095404550,1121791468534779904,"RT @Selim_: Dans la region de Monastir, @FT_DES dénombre 63 unités de délavage. Il faut 55 litres d’eau pour délaver un jeans. 70% de cette…",Monastir,[],0
2019-05-02 21:32:36.610415,2019-04-26 14:51:36,Tunisie,ChafikOTE,4844850941,1121788927830941698,"RT @Selim_: Dans la region de Monastir, @FT_DES dénombre 63 unités de délavage. Il faut 55 litres d’eau pour délaver un jeans. 70% de cette…",Monastir,[],0
2019-05-02 21:32:37.048946,2019-04-26 14:19:24,Région parisienne / Tunis,nadiachaabane,81301085,1121780823450112000,"RT @Selim_: @FT_DES a analysé l’eau de la baie : 12% d’oxygène quand la norme est de 85%.. https://t.co/DkSI1N0H8i",,['https://t.co/DkSI1N0H8i'],0
2019-05-02 21:32:37.475654,2019-04-26 14:17:55,Région parisienne / Tunis,nadiachaabane,81301085,1121780447535665153,"RT @Selim_: Dans la region de Monastir, @FT_DES dénombre 63 unités de délavage. Il faut 55 litres d’eau pour délaver un jeans. 70% de cette…",Monastir,[],0
2019-05-02 21:32:37.903364,2019-04-26 14:15:48,Tunis,Selim_,52532503,1121779916041785345,"@FT_DES a analysé l’eau de la baie : 12% d’oxygène quand la norme est de 85%.. https://t.co/DkSI1N0H8i",,['https://t.co/DkSI1N0H8i'],0
2019-05-02 21:32:38.325799,2019-04-26 14:05:52,Tunisia,sasoukee,41561099,1121777418719592449,"RT @Selim_: Dans la region de Monastir, @FT_DES dénombre 63 unités de délavage. Il faut 55 litres d’eau pour délaver un jeans. 70% de cette…",Monastir,[],0
2019-05-02 21:32:38.751806,2019-04-26 14:04:26,Tunis,Selim_,52532503,1121777056482824192,"Dans la region de Monastir, @FT_DES dénombre 63 unités de délavage. Il faut 55 litres d’eau pour délaver un jeans. 70% de cette eau provient de forages, donc pompent directement des nappes phréatiques, qui reculent en moyenne de 5 mètres par an.",Monastir,[],0
2019-05-02 21:32:39.177912,2019-04-26 13:50:44,Tunis,DannousTn,431516143,1121773609595428866,"🏠VILLA PIEDS DANS L'EAU🏠 https://t.co/wKRaU9mY3R",,['https://t.co/wKRaU9mY3R'],0
2019-05-02 21:32:39.602346,2019-04-26 07:08:49,Malte,R3siak,387631498,1121672460913397760,"@zSkyBuu @disdidou Merci @zSkyBuu d'avoir nager a travers la méditerrannée vers Malte quand t'as vu que je commençais à me noyer. Cet aérodinamysme capillaire te rends beaucoup plus rapides dans l'eau!",,[],0
2019-05-02 21:32:40.027920,2019-04-25 16:10:23,Tunisie,flehetna,960321289,1121446365605896192,"Dr Raoudha Gafrej : La situation des barrages  est nettement meilleure, mais les problèmes d’alimentation en eau persisteraient …  https://t.co/f18nrRdY7H",,['https://t.co/f18nrRdY7H'],0
2019-05-08 09:04:47.772662,2019-05-07 21:39:09,Partout sur le continent ! ,DogfightEtienne,811678812,1125877756989005824,"RT @odilon236: Qd on apporte un changement à la tête d'un département, c'est pr améliorer davantage les conditions de vie des citoyens et r…",,[],0
2019-05-08 09:04:48.181501,2019-05-07 20:04:10,Tunisie,_Ghaliiaa_,3928139733,1125853853197512711,"Pour pouvoir manger pendant le ftour faut tout simplement pas manger de la chorba et boire de l'eau sinon tu vas être calé vite fais",,[],0
2019-05-08 09:04:48.585259,2019-05-07 14:00:24,Tunisie,diarkoum,944703437752631301,1125762309614460930,"Une belle villa pied dans l'eau haute standing avec piscine et jardin se trouvent à Hammamet Nord zone touristique. Elle a une superficie de terrain de 450 m² et une superficie couverte de 300m².&gt;venez ici pour découvrir plus ▶️ https://t.co/vJfgRK399a https://t.co/BxqSD4MMoK",Hammamet,"['https://t.co/vJfgRK399a', 'https://t.co/BxqSD4MMoK']",0
2019-05-08 09:04:48.997797,2019-05-07 11:39:39,Northern Africa,cperezmarin,278761056,1125726888788361217,"Demain mes étudiants de l’Institut national des beaux-arts de Tétouan monteront ses recherches et travaux menés à l’oasis de Tighmert pendant la 5ème édition de https://t.co/YyrZLbmmyN autour du nomadisme, l’astronomie, l’architecture en terre, l’eau... #tighmert #guelmim #maroc https://t.co/uTGlNVPN0Q",,"['https://t.co/YyrZLbmmyN', 'https://t.co/uTGlNVPN0Q']",0
2019-05-08 09:04:49.410508,2019-05-07 11:16:14,Tunisie,diarkoum,944703437752631301,1125720995782901760,"Une villa à vendre à Nabeul dans une résidence gardée pied dans l’eau. 😍 &gt;venez ici pour découvrir plus ▶️ https://t.co/s3ZbExYReQ https://t.co/qLjERebEch",Nabeul,"['https://t.co/s3ZbExYReQ', 'https://t.co/qLjERebEch']",0
2019-05-08 09:04:49.821072,2019-05-07 09:57:13,Tunisia,CasaImed1,1091241785140097024,1125701109467820033,"Profitez de notre offre sur le terrain sise à ⏩ Elhaouria 

⭕️300m² à 21000dt

✅Terrain à 800m de la plage 

✅Titre bleu 

✅ L'eau et électricité disponible 

⭕️Pour plus d'informations contactez-nous sur 28 574 515📞☎ https://t.co/uyHXB1NTRQ",,['https://t.co/uyHXB1NTRQ'],0
2019-05-08 09:04:50.220668,2019-05-07 01:16:43,tunisie,benjemiafaouzi,397165740,1125570118896050182,"Dr Raoudha Gafrej : La situation chronique de pénurie d’eau se transforme en crise environnementale : Une entrave au développement socio-économique … https://t.co/E8xtel0M0a",,['https://t.co/E8xtel0M0a'],0
2019-05-08 09:04:50.625143,2019-05-06 11:16:37,"Ille-et-Vilaine, Bretagne",PierreAllee,538039749,1125358702616248320,"RT @OpenTunisia: #OpenData ne peut pas se passer de #LogicielLibre ""C’est un bien commun. On peut dire que c’est l’eau du robinet face à l’…",Tunis,[],0
2019-05-08 09:04:51.034666,2019-05-06 10:45:21,Algérie,nhaddag,842147304928874497,1125350833435095041,"RT @OpenTunisia: #OpenData ne peut pas se passer de #LogicielLibre ""C’est un bien commun. On peut dire que c’est l’eau du robinet face à l’…",Tunis,[],0
2019-05-08 09:04:51.450115,2019-05-06 10:39:00,Tunisia,OpenTunisia,258087523,1125349235220799493,"#OpenData ne peut pas se passer de #LogicielLibre ""C’est un bien commun. On peut dire que c’est l’eau du robinet face à l’eau en bouteille. Le choix du libre est autant une question de droit que de liberté, d’égalité et de fraternité."" https://t.co/PSXdClb5uQ",,['https://t.co/PSXdClb5uQ'],0
2019-05-08 09:04:51.910490,2019-05-06 10:20:52,Tunisie,ltdh_tunisie,239383144,1125344671725649921,"#OpenData ne peut pas se passer de #LogicielLibre ""C’est un bien commun. On peut dire que c’est l’eau du robinet face à l’eau en bouteille. Le choix du libre est autant une question de droit que de liberté, d’égalité et de fraternité."" https://t.co/CPgEPwX0jZ",,['https://t.co/CPgEPwX0jZ'],0
2019-05-08 09:04:52.325428,2019-05-06 10:20:41,Tunisia,PP_TN,343993459,1125344628004270080,"#OpenData ne peut pas se passer de #LogicielLibre ""C’est un bien commun. On peut dire que c’est l’eau du robinet face à l’eau en bouteille. Le choix du libre est autant une question de droit que de liberté, d’égalité et de fraternité."" https://t.co/SxHpvLS78W",,['https://t.co/SxHpvLS78W'],0
2019-05-08 09:04:52.739306,2019-05-06 06:11:57,Tunisia,ZemniStore,966272578175275008,1125282029652803584,"sait que désormais durant la saison hivernale, notre peau a de plus en plus besoin d'être hydratée ! Peaux Mature, Délicates, Sensibles &amp; Fragiles Voici Votre Bonheur ! ! !🍃 L'EAU RÉ-ÉQUILIBRANTE : Calmante,… https://t.co/kIbIGcGo8G",,['https://t.co/kIbIGcGo8G'],0
2019-05-08 09:04:53.147913,2019-05-05 19:42:43,Tunisia,ZemniStore,966272578175275008,1125123680730853378,"Votre peau a de plus en plus besoin d'hydratation. Peaux mature délicates sensibles et fragiles voici votre bonheur L'EAU RÉ-ÉQUILIBRANTE : Calmante, Adoucissante et Apaisante 🤩🤩. DISPONIBLE IMMÉDIATEMENT… https://t.co/CI8bLjI5fs",,['https://t.co/CI8bLjI5fs'],0
2019-05-08 09:04:53.557229,2019-05-05 19:28:53,Tunis,DannousTn,431516143,1125120195956281347,"🏠Belle maison S+3,pied dans l'eau à louer🏠 https://t.co/tvSEJ7O1yx",,['https://t.co/tvSEJ7O1yx'],0
2019-05-08 09:04:53.967664,2019-05-05 15:27:52,Tunisia,kiffegrave,16170016,1125059545854824449,"De les traiter comme du bétail, de bombarder les survivants, les privés d'eau, d'électricité, de soins, de médicaments, de travail. Les sionistes ont ensuite la malhonnêteté de dire qu'ils sont attaqués lorsqu'un palestinien tenté de se défendre.",,[],0
2019-05-08 09:04:54.380874,2019-05-05 13:00:56,"Tunis, Tunisie",Adam_Le_Troll,953156878091112448,1125022567465738240,"@Le_M_T6 @JujuLeSanggg @EgonThePak @MYousss @brolyxviii L’eau c’est mieux !",,[],0
2019-05-08 09:04:54.790047,2019-05-05 12:07:21,Tunisia,ZemniStore,966272578175275008,1125009083160043520,"Votre peau a de plus en plus besoin d'hydratation. Peaux mature délicates sensibles et fragiles voici votre bonheur  L'EAU RÉ-ÉQUILIBRANTE : Calmante, Adoucissante et Apaisante 🤩🤩. DISPONIBLE IMMÉDIATEMENT… https://t.co/sIeVDELoi6",,['https://t.co/sIeVDELoi6'],0
2019-05-08 09:04:55.199718,2019-05-05 08:26:17,Tunisia,CasaImed1,1091241785140097024,1124953450029158401,"#Agence #Casa #Imed #Korba vous propose un superbe appartement à #Maamoura à quelques pas de la #plage  Il se compose d’un salon, 3 chambres à coucher, cuisine bien équipée, 2 terrasses, 2 salles d’eau, NB : chauffage centrale et climatiseur https://t.co/hOHEGiYohl",Korba,['https://t.co/hOHEGiYohl'],0
2019-05-08 09:04:55.604158,2019-05-05 06:09:27,,highlxnder_,3304393433,1124919013027536896,"RT @gagadelrih: faut seulement 6L d'eau d'un coup pour mourir?? 4bouteilles d'eau?? c tout??? https://t.co/t5ntS2t9Co",,['https://t.co/t5ntS2t9Co'],0
2019-05-08 09:04:56.013669,2019-05-05 01:42:37,Tunisia,ZemniStore,966272578175275008,1124851861876609024,"Votre peau a de plus en plus besoin d'hydratation. Peaux mature délicates sensibles et fragiles voici votre bonheur L'EAU RÉ-ÉQUILIBRANTE : Calmante, Adoucissante et Apaisante 🤩🤩. DISPONIBLE IMMÉDIATEMENT… https://t.co/LuKjOreMIO",,['https://t.co/LuKjOreMIO'],0
2019-05-08 09:04:56.418635,2019-05-04 22:59:25,Tunis,94kg__,2355198654,1124810792786890752,"@mm_slmn @Oum_Shamil @sabougepaaas mais c deux adorations différentes donc ton exemple tombe à l'eau l'enfant apprend à marcher avant de courir mais il apprend pas à compter jusqu'à 10 avant de marcher ou il apprend pas à marcher avant d'apprendre à parler",,[],0
2019-05-08 09:04:56.829714,2019-05-04 19:25:58,Tunisia,ZemniStore,966272578175275008,1124757074683092992,"Epsom: Ou l’histoire balbutiante du magnésium ❄️ 💦💦 Ces toutes dernières années, les chercheurs ont découvert que là où la population absorbe le magnésium par l’intermédiaire d’eau filtrant à travers des roches… https://t.co/mPaD2k8Loa",,['https://t.co/mPaD2k8Loa'],0
2019-05-08 09:04:57.238168,2019-05-04 18:25:38,Africa,etumnamboa,91661109,1124741893382971393,"L'eau est revenue... https://t.co/LPcIiYdrxA",,['https://t.co/LPcIiYdrxA'],1
2019-05-08 09:04:57.650870,2019-05-04 18:08:36,"Lyon, France",Lossey69,907650453172867072,1124737605550125058,"RT @tounsinhoo: @_Crk__ Met quelques goûtes d’eau de javel dans les yeux et le tour est joué (ne me remercie pas)",,[],0
2019-05-08 09:04:58.474042,2019-05-04 17:53:58,Lyon/Tunis,tounsinhoo,3028280499,1124733921718099969,"@_Crk__ Met quelques goûtes d’eau de javel dans les yeux et le tour est joué (ne me remercie pas)",,[],0
2019-05-08 09:04:58.882136,2019-05-04 15:10:14,,Y_Del_Fuego,993254578207559681,1124692718305910789,"RT @gagadelrih: faut seulement 6L d'eau d'un coup pour mourir?? 4bouteilles d'eau?? c tout??? https://t.co/t5ntS2t9Co",,['https://t.co/t5ntS2t9Co'],0
2019-05-08 09:04:59.293050,2019-05-04 15:00:12,Virage Nord Tunis,pastore1985,502291309,1124690194337234946,"@Nizar_Hanini @beinsports_FR ni feu ni eau , l'éspérance champion d'afrique 2019",,[],0
2019-05-08 09:04:59.710342,2019-05-04 12:24:33,Tunisia,karim2k,11694302,1124651022272667654,"RT @sans_url: marre de m'angoisser pour les trucs comme essence, lait, eau, oeufs, parceque franchement je vis deja sans lait ni oeufs. res…",,[],0
2019-05-08 09:05:00.121227,2019-05-04 10:31:11,Tunisie,VitalLabo,994870306882969600,1124622492264431617,"#Phytodigest #Sirop aide à retenir l’eau à l’intérieur de l’intestin ce qui augmente le teneur des selles en eau au niveau du gros intestin. De plus il forme un gel et facilite le transit au niveau de l’estomac et de l’intestin grêle. https://t.co/jLfFLKojmL",,['https://t.co/jLfFLKojmL'],0
2019-05-08 09:05:00.541339,2019-05-03 21:35:24,Tunisie,sans_url,166579962,1124427262143627265,"quand vous êtes dans votre bain, essayez de plonger vos oreilles en gardant votre visage hors l'eau. vous prouvez entendre votre coeur pomper le sang. c flippant",,[],0
2019-05-08 09:05:00.954220,2019-05-03 20:02:24,Tunisia,ZemniStore,966272578175275008,1124403856518066180,"Epsom: Ou l’histoire balbutiante du magnésium ❄️ 💦💦 Ces toutes dernières années, les chercheurs ont découvert que là où la population absorbe le magnésium par l’intermédiaire d’eau filtrant à travers des roches… https://t.co/VcWcY9z8WT",,['https://t.co/VcWcY9z8WT'],0
2019-05-08 09:05:01.787570,2019-05-03 19:40:57,Tunisia,ZemniStore,966272578175275008,1124398459098808320,"Parce que la vérité d'une personne sera blanc,  mais pour une autre elle est noir. Et tout les deux ont raison pour eux-mêmes ! Parce que vous êtes une FEMME !On vous aiment toutes 💚💚💚 ↘️↘️Découvrez : 🔸️L'EAU… https://t.co/g1yr6QaS6u",,['https://t.co/g1yr6QaS6u'],0
2019-05-08 09:05:02.600197,2019-05-03 19:39:15,Tunisia,ZemniStore,966272578175275008,1124398031745560576,"sait que désormais durant la saison hivernale, notre peau a de plus en plus besoin d'être hydratée ! Peaux Mature, Délicates, Sensibles &amp; Fragiles Voici Votre Bonheur ! ! ! 🍃 L'EAU RÉ-ÉQUILIBRANTE : Calmante,… https://t.co/XdSNs0ImHH",,['https://t.co/XdSNs0ImHH'],0
2019-05-08 09:05:03.006975,2019-05-03 17:41:04,Tunisie,sans_url,166579962,1124368289436774401,"marre de m'angoisser pour les trucs comme essence, lait, eau, oeufs, parceque franchement je vis deja sans lait ni oeufs. reste de m'habituer de boire l'eau de sonede et aller travailler avec vélo.  mais je ne suis pas en Suède...",,[],0
2019-05-08 09:05:03.428813,2019-05-03 13:23:37,tunis,medzepplin,701913507403603968,1124303498554826753,"RT @flehetna: Dr Raoudha Gafrej : La situation chronique de pénurie d’eau se transforme en crise environnementale : Une  entrave au dévelop…",,[],0
2019-05-08 09:05:03.838159,2019-05-03 12:42:45,Batna,SouadDebbache,891809777638047749,1124293215002165249,"Par l'eau ou le feu ou.., l'ordalie a toujours tenté ma curiosité depuis la Mésopotamie. La plus délicieuse c'est celle du pain et du fromage, surtout s'il s'agit de pain complet et de fromage de chèvre avec un filet d'huile d'olive de chez nous... je m y donnerai volontier. Lol https://t.co/1bs5VVqgQg",,['https://t.co/1bs5VVqgQg'],0
2019-05-08 09:05:04.245517,2019-05-03 12:15:04,Tunisia,CasaImed1,1091241785140097024,1124286248724697088,"#Agence #Casa #Imed #Korba vous propose une merveilleuse #maison arabe à #Korba Elle se compose d'un salon, une chambre, salle d'eau, kitchenette et terrasse https://t.co/yzFUKuCsUk",Korba,['https://t.co/yzFUKuCsUk'],0
2019-05-08 09:05:04.664511,2019-05-03 10:40:02,Tunisie,flehetna,960321289,1124262332765437952,"Dr Raoudha Gafrej : La situation chronique de pénurie d’eau se transforme en crise environnementale : Une  entrave au développement socio-économique …   https://t.co/21u6J4lxHq",,['https://t.co/21u6J4lxHq'],0
2019-05-08 09:05:05.064492,2019-05-03 09:01:53,Tunisie,TNannonces,235951127,1124237632576290816,"#Tunisie #Nabeul #Ventes-immobilieres : Appartement-Mila-pied-dans-l\-eau--Hammamet-Nord https://t.co/HCFNhQqaXH","Tunis,Hammamet,Nabeul",['https://t.co/HCFNhQqaXH'],0
2019-05-08 09:05:05.880633,2019-05-03 08:18:33,"Tunis, Tunisie",moezbhar,120030004,1124226725632774144,"Le volume des investissements de la BAD en #Tunisie, a atteint 1,4 milliard de dollars (près de 4,2 milliards de dinars), dans divers domaines tels que l’énergie, le transport, les télécommunications, l’eau, la technologie…",Tunis,[],0
2019-05-08 09:05:06.289429,2019-05-02 16:09:19,Tunisie,VitalLabo,994870306882969600,1123982811529138177,"#Phytodigest #Gélules aide à retenir l’#eau à l’intérieur de l’#intestin ce qui augmente le #teneur des #selles en eau au niveau du gros #intestin. De plus il forme un gel et facilite le transit au niveau de l’#estomac et de l’#intestin grêle. https://t.co/rpCgdMbgSg",,['https://t.co/rpCgdMbgSg'],0
2019-05-08 09:05:06.692686,2019-05-02 15:36:04,lia,withjueun,867094311367847938,1123974444412747776,"@myIifeisrosy wtf il aurait du mettre la vodka dans 1bouteille d'eau",,[],0
2019-05-22 22:44:12.787765,2019-05-21 01:58:48,Tunisie,CDCP_tn,304441137,1130654139451609090,"Alimentée par des déchets végétaux, ce conteneur est capable de transformer l'humidité de l'air en eau potable et fabrique 2000 litres d'eau par jour. Remarquable ! https://t.co/TcAssExlVq",,['https://t.co/TcAssExlVq'],0
2019-05-22 22:44:13.199890,2019-05-20 19:25:23,Tunis,ghazimoalka,944934796186324992,1130555135770472448,"#WaterlessTripoli.  Tripoli sans eau potable LNA COUPE L EZU SUR TRIPOLI",,[],1
2019-05-22 22:44:13.606657,2019-05-18 07:54:53,Tunisie,skywalkerxp,20669915,1129656589047205888,"Aspirant l'air chaud, ce conteneur produit 2000 litres d'eau potable par jour. (VIDÉO) https://t.co/VXhfYbTKBB",,['https://t.co/VXhfYbTKBB'],0
2019-05-22 22:44:14.009898,2019-05-15 07:22:36,Tunis,_WMC_,29183830,1128561301771444224,"Ridha Chalghoum promet la mobilisation des financements en faveur des projets d'eau potable bloqués à Sfax https://t.co/fivJyZzgkY",Sfax,['https://t.co/fivJyZzgkY'],0
2019-05-22 22:44:14.415814,2019-05-14 10:43:16,Tunisia,espacemanager,49637940,1128249411870523392,"Coupure de l'eau potable dans les gouvernorats de la #Manouba et #Béja: https://t.co/W0dUPP3AGH via @espacemanager",Béja,['https://t.co/W0dUPP3AGH'],1
2019-05-22 22:44:14.820592,2019-05-13 08:28:54,Africa,ACA_WeAdvocate,1039907366446292992,1127853210507653125,"Pour rapporter de l'#eau potable à leur famille, ces femmes indiennes risquent leur vie chaque jour en descendant en rappel dans un puits de 18 mètres de profondeur. En #Inde, 75 % des foyers n'ont pas accès à l'eau potable. https://t.co/vDebFB6Bdz #India #HumanRight to #Water",,['https://t.co/vDebFB6Bdz'],1
2019-05-25 15:52:33.006095,2019-05-24 14:04:44,Tunis Tunisie,zaouihabib,159415522,1131923990539325443,"#Tunisie Perturbations et coupures de l'eau potable aux cités Ettadhamen et Douar Hicher, la reprise est prévue ce soir, selon la #SONEDE","Tunis,Douar Hicher",[],1
2019-05-25 21:01:22.010849,2019-05-25 10:42:07,Tunisie,flehetna,960321289,1132235389643689987,"Jendouba : 70% des projets d’approvisionnement des zones rurales en eau potable seront entamés en 2019 https://t.co/EaDNDdhOdl",Jendouba,['https://t.co/EaDNDdhOdl'],0
2019-05-28 11:30:24.201198,2019-05-27 12:56:39,Djerba,dar_hamza_jerba,332608663,1132994021549367296,"Hamdullah, on ne peut que s'en réjouir! https://t.co/816XrdNDqg",,['https://t.co/816XrdNDqg'],0
2019-05-28 23:46:23.185718,2019-05-28 12:59:51,Tunisia,labidi_chedly,147676463,1133357214272503810,"Et puis un jour de ramadan 14h et 27’c a l’ombre et y’a #Sonede qui nous programme  a #Mourouj une coupure de l’eau potable nous laissant comme toujours seul face à notre destin sans préavis ni rien du tout #Tunisie",Tunis,[],1
2019-05-31 10:06:29.257615,2019-05-30 12:53:46,Tunisie ,alisnoussi1,2262655716,1134080459829329925,"@YoCh_Official Si Vs pouvez me répondre sur mon projet de dessalement de Mahdia basé sur 100%d énergie renouvelable pour produire de l eau potable pour une population de 500.000 habitants ...je suis Ds la liste d attente du gouvernement depuis 2016...plutôt Ds la liste de blocage. .. https://t.co/oFBBXzhOY8",Mahdia,['https://t.co/oFBBXzhOY8'],0
2019-06-02 20:08:26.421436,2019-06-01 12:26:58,Tunisie,visions_tn,135121071,1134798492201828352,"Perturbations et coupures dans la distribution d’eau potable à Menzel Bouzayane https://t.co/bKP48ooI6u https://t.co/ZNfUrd4v9N",,"['https://t.co/bKP48ooI6u', 'https://t.co/ZNfUrd4v9N']",1
2019-06-02 20:08:26.831473,2019-05-31 13:06:47,Tunisie,TUNumerique,226171563,1134446124536946688,"Tunisie: Perturbations dans la distribution d'eau potable à Menzel Bouzayane https://t.co/uXeRs3O5eH",Tunis,['https://t.co/uXeRs3O5eH'],1
2019-06-02 20:08:27.237075,2019-05-31 07:33:35,"Boulogne-Billancourt, France",ben_chaouacha,15299669,1134362272883716096,"RT @alisnoussi1: @YoCh_Official Si Vs pouvez me répondre sur mon projet de dessalement de Mahdia basé sur 100%d énergie renouvelable pour p…",Mahdia,[],0
2019-06-04 21:38:33.176204,2019-06-04 11:12:25,Africa,ACA_WeAdvocate,1039907366446292992,1135866895272501248,"En #Afrique subsaharienne, seulement 24% de la population a accès à une source sûre d’#eau potable et les installations #sanitaires de base –non partagées avec d’autres foyers - sont réservées à 28% de la population. L’accès à l’#eau et à l'assainissement est un #DroitHumain! @UN https://t.co/FZIgcFftiG",,['https://t.co/FZIgcFftiG'],0
2019-06-04 21:38:33.587986,2019-06-03 15:34:09,,SI_Partenariats,1063062843812126725,1135570372642967553,"RT @ACA_WeAdvocate: L’accès à l’eau potable et à l’assainissement est reconnu comme un Droit de l’homme depuis 2010, mais près de 3,5 milli…",,[],0
2019-06-04 21:38:34.006862,2019-06-03 14:00:48,"Lot, Occitanie",JeanLAUNAY46,3300215781,1135546881508085761,"RT @ACA_WeAdvocate: L’accès à l’eau potable et à l’assainissement est reconnu comme un Droit de l’homme depuis 2010, mais près de 3,5 milli…",,[],0
2019-06-04 21:38:34.421494,2019-06-03 10:03:14,"Amiens, France",Alexandreuuh,1101100339263164416,1135487095714320385,"RT @ACA_WeAdvocate: L’accès à l’eau potable et à l’assainissement est reconnu comme un Droit de l’homme depuis 2010, mais près de 3,5 milli…",,[],0
2019-06-04 21:38:34.831945,2019-06-03 09:59:29,Paris and worldwide,Solidarites_Int,233973493,1135486153640042497,"RT @ACA_WeAdvocate: L’accès à l’eau potable et à l’assainissement est reconnu comme un Droit de l’homme depuis 2010, mais près de 3,5 milli…",,[],0
2019-06-04 21:38:35.250182,2019-06-03 09:48:46,Africa,ACA_WeAdvocate,1039907366446292992,1135483453766537217,"L’accès à l’eau potable et à l’assainissement est reconnu comme un Droit de l’homme depuis 2010, mais près de 3,5 milliards d’êtres humains n’ont, encore aujourd’hui, d’autre choix que de boire une eau dangereuse pour leur santé. 2,4 milliards ne disposent tjrs pas de toilettes. https://t.co/2nC3IFHzkh",,['https://t.co/2nC3IFHzkh'],0
2019-06-09 19:59:28.472692,2019-06-08 13:09:03,Tunis,RadioMosaiqueFM,111240404,1137345797362597889,"Reprise de l’approvisionnement en eau potable au Sud tunisien https://t.co/kMu06ekNoJ",,['https://t.co/kMu06ekNoJ'],1
2019-06-11 21:43:04.946889,2019-06-11 10:09:05,Tunis,RadioMosaiqueFM,111240404,1138387672332886016,"SONEDE: Ben Arous et Zaghouan sans eau potable https://t.co/OQlTBlP2uy","Ben Arous,Zaghouan",['https://t.co/OQlTBlP2uy'],1
2019-06-17 19:21:01.065695,2019-06-15 11:05:15,Tunisie,TUNumerique,226171563,1139851355483496449,"Tunisie: Des perturbations et coupures d'eau potable dans ces zones de Tunis https://t.co/rsD24AWWtW",Tunis,['https://t.co/rsD24AWWtW'],1
2019-06-19 09:36:18.615880,2019-06-17 16:15:02,Africa,LNTribune,300760023,1140654092076953600,"Fourniture de l’eau potable par affermage: L’Etat béninois sonde des investisseurs régionaux #Bénin | La Nouvelle Tribune https://t.co/PYRtvbhs6H @lntribune",,['https://t.co/PYRtvbhs6H'],0
2019-06-20 20:41:52.935776,2019-06-20 09:41:04,Tunis,RadioMosaiqueFM,111240404,1141642110979829761,"Gafsa: des citoyens réclament l’accès à l’eau potable (Photos) https://t.co/ijwLgrzj77",Gafsa,['https://t.co/ijwLgrzj77'],1
2019-06-20 20:41:53.340674,2019-06-19 12:31:05,Tunis,RadioMosaiqueFM,111240404,1141322508127232000,"Rétablissement de l’approvisionnement en eau potable dans ces régions https://t.co/9PQw3sqxa7",,['https://t.co/9PQw3sqxa7'],1
2019-06-22 19:05:23.528020,2019-06-21 18:12:05,Tunis,RadioMosaiqueFM,111240404,1142133098856894464,"Tabarka : Perturbations dans l’approvisionnement en eau potable https://t.co/XSl9SD2Ij5",Tabarka,['https://t.co/XSl9SD2Ij5'],1
